300833B2DDD9014033330009,300833B2DDD9014033330120,300833B2DDD9014033330121,300833B2DDD9014033330007,300833B2DDD9014033330008,300833B2DDD9014033330005,300833B2DDD9014033330006,300833B2DDD9014033330003,300833B2DDD9014033330004,300833B2DDD9014033330001,300833B2DDD9014033330002,300833B2DDD9014033330119,300833B2DDD9014033330110,300833B2DDD9014033330117,300833B2DDD9014033330118,300833B2DDD9014033330115,300833B2DDD9014033330116,300833B2DDD9014033330113,300833B2DDD9014033330114,300833B2DDD9014033330111,300833B2DDD9014033330112,300833B2DDD9014022220004,300833B2DDD9014022220003,300833B2DDD9014022220002,300833B2DDD9014022220001,300833B2DDD9014022220008,300833B2DDD9014022220007,300833B2DDD9014022220006,300833B2DDD9014022220005,300833B2DDD9014033330021,300833B2DDD9014033330022,300833B2DDD9014033330020,300833B2DDD9014033330029,300833B2DDD9014033330027,300833B2DDD9014022220009,300833B2DDD9014033330028,300833B2DDD9014033330025,300833B2DDD9014033330026,300833B2DDD9014033330023,300833B2DDD9014033330024,300833B2DDD9014033330010,300833B2DDD9014033330011,300833B2DDD9014033330018,300833B2DDD9014033330019,300833B2DDD9014033330016,300833B2DDD9014033330017,300833B2DDD9014033330014,300833B2DDD9014033330015,300833B2DDD9014033330012,300833B2DDD9014033330013,300833B2DDD9014022220026,300833B2DDD9014022220025,300833B2DDD9014022220024,300833B2DDD9014022220023,300833B2DDD9014022220029,300833B2DDD9014022220028,300833B2DDD9014022220027,300833B2DDD9014022220022,300833B2DDD9014022220021,300833B2DDD9014022220020,300833B2DDD9014022220015,300833B2DDD9014022220014,300833B2DDD9014022220013,300833B2DDD9014022220012,300833B2DDD9014022220019,300833B2DDD9014022220018,300833B2DDD9014022220017,300833B2DDD9014022220016,300833B2DDD9014022220011,300833B2DDD9014022220010,300833B2DDD9014022220048,300833B2DDD9014022220047,300833B2DDD9014022220046,300833B2DDD9014022220045,300833B2DDD9014033330108,300833B2DDD9014022220049,300833B2DDD9014033330109,300833B2DDD9014022220040,300833B2DDD9014022220044,300833B2DDD9014022220043,300833B2DDD9014022220042,300833B2DDD9014022220041,300833B2DDD9014033330106,300833B2DDD9014033330107,300833B2DDD9014033330104,300833B2DDD9014033330105,300833B2DDD9014033330102,300833B2DDD9014033330103,300833B2DDD9014033330100,300833B2DDD9014033330101,300833B2DDD9014022220037,300833B2DDD9014022220036,300833B2DDD9014022220035,300833B2DDD9014022220034,300833B2DDD9014022220039,300833B2DDD9014022220038,300833B2DDD9014022220033,300833B2DDD9014022220032,300833B2DDD9014022220031,300833B2DDD9014022220030,300833B2DDD9014022220069,300833B2DDD9014022220068,300833B2DDD9014022220067,300833B2DDD9014022220062,300833B2DDD9014033330090,300833B2DDD9014022220061,300833B2DDD9014033330091,300833B2DDD9014022220060,300833B2DDD9014022220066,300833B2DDD9014022220065,300833B2DDD9014022220064,300833B2DDD9014022220063,300833B2DDD9014033330087,300833B2DDD9014033330088,300833B2DDD9014033330085,300833B2DDD9014033330086,300833B2DDD9014033330083,300833B2DDD9014033330084,300833B2DDD9014033330081,300833B2DDD9014033330082,300833B2DDD9014033330089,300833B2DDD9014022220059,300833B2DDD9014022220058,300833B2DDD9014022220057,300833B2DDD9014022220056,300833B2DDD9014022220051,300833B2DDD9014022220050,300833B2DDD9014033330080,300833B2DDD9014022220055,300833B2DDD9014022220054,300833B2DDD9014022220053,300833B2DDD9014022220052,300833B2DDD9014033330076,300833B2DDD9014033330077,300833B2DDD9014033330074,300833B2DDD9014033330075,300833B2DDD9014033330072,300833B2DDD9014033330073,300833B2DDD9014033330070,300833B2DDD9014033330071,300833B2DDD9014033330078,300833B2DDD9014033330079,300833B2DDD9014022220073,300833B2DDD9014022220072,300833B2DDD9014022220071,300833B2DDD9014022220070,300833B2DDD9014022220076,300833B2DDD9014022220075,300833B2DDD9014022220074,300833B2DDD9014033330098,300833B2DDD9014033330099,300833B2DDD9014033330096,300833B2DDD9014033330094,300833B2DDD9014033330095,300833B2DDD9014033330092,300833B2DDD9014033330093,300833B2DDD9014033330043,300833B2DDD9014033330044,300833B2DDD9014033330041,300833B2DDD9014033330042,300833B2DDD9014033330040,300833B2DDD9014033330049,300833B2DDD9014033330047,300833B2DDD9014033330048,300833B2DDD9014033330045,300833B2DDD9014033330046,300833B2DDD9014033330032,300833B2DDD9014033330033,300833B2DDD9014033330030,300833B2DDD9014033330031,300833B2DDD9014033330038,300833B2DDD9014033330039,300833B2DDD9014033330036,300833B2DDD9014033330037,300833B2DDD9014033330034,300833B2DDD9014033330035,300833B2DDD9014033330065,300833B2DDD9014033330066,300833B2DDD9014033330063,300833B2DDD9014033330064,300833B2DDD9014033330061,300833B2DDD9014033330062,300833B2DDD9014033330060,300833B2DDD9014033330069,300833B2DDD9014033330067,300833B2DDD9014033330068,300833B2DDD9014033330054,300833B2DDD9014033330055,300833B2DDD9014033330052,300833B2DDD9014033330053,300833B2DDD9014033330050,300833B2DDD9014033330051,300833B2DDD9014033330058,300833B2DDD9014033330059,300833B2DDD9014033330056,300833B2DDD9014033330057,location_label,activity_label,unix_timestamp,PID
-73,-58,-61,0,0,0,0,-62,0,0,0,-69,-60,-63,-64,-60,-61,-59,-60,-61,-57,0,0,0,-74,-66,0,0,0,-67,-67,-61,0,0,0,0,-68,0,-63,-69,-61,-69,-67,-62,-72,-69,-70,-60,-63,0,-67,-70,0,-63,0,0,0,0,-72,0,-73,-71,0,-72,-63,0,-67,0,0,-72,-57,0,-64,-61,-60,-69,-59,-74,0,0,-63,-64,-60,-59,-70,-67,-61,-56,-71,-65,-67,0,-66,-70,-63,-63,-62,-62,-63,0,-61,0,-60,-60,-70,-59,-63,-57,0,-63,0,-61,-68,0,-58,-61,-71,-59,0,-65,-65,-57,-61,-64,0,-61,0,0,0,-60,-56,-64,-75,-61,-72,-71,-62,-60,-62,-69,-59,-71,-63,-64,-59,-66,0,-64,-78,-62,-61,0,0,-69,-61,-59,-64,-72,-58,-67,-58,-66,-55,0,-65,0,0,-69,-63,-60,-60,0,0,-67,0,-63,-67,-63,-66,0,-60,-59,-67,-69,-63,-65,-67,-67,-65,-60,0,0,0,0,-69,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970076068,PID002A
-69,-71,-60,0,0,0,0,-62,0,0,0,-65,-68,-69,-65,-60,-62,-58,-58,-62,-68,0,0,0,-74,-66,0,0,0,-67,-67,-61,0,0,0,0,-68,0,-63,-69,-61,-69,-67,-62,-72,-69,-70,-60,-63,0,-67,-70,0,-63,0,0,0,0,-72,0,-73,-71,0,-72,-63,0,-67,0,0,-72,-57,0,-64,-61,-59,-69,-59,-74,0,0,-63,-64,-60,-72,-68,-69,-61,-60,-67,-65,-67,0,-66,-70,-63,-63,-62,-62,-63,0,-61,0,-60,-60,-70,-59,-63,-57,0,-63,0,-61,-69,0,-58,-63,-71,-60,0,-65,-66,-57,-61,-64,0,-61,0,0,0,-60,-56,-64,-74,-63,-70,-71,-62,-63,-60,-69,-59,-70,-63,-64,-59,-66,0,-64,-78,-61,-60,0,0,-69,-61,-57,-64,-72,-58,-67,-58,-67,-55,0,-65,0,0,-69,-63,-60,-60,0,0,-67,0,-68,-68,-65,-67,0,-60,-58,-67,-63,-64,-66,-68,-67,-65,-63,0,0,0,0,-69,-68,kitchen_location_worktop_sink,activity_prepare_tea,1563970077076,PID002A
-71,-59,-60,0,0,0,0,-60,0,0,0,-70,-59,-62,-63,-55,-67,-55,-62,-60,-58,0,0,0,-74,-66,0,0,0,-67,-67,-64,0,0,0,0,-68,0,-61,-69,-63,-69,-67,-61,-72,-70,-70,-54,-64,0,-67,-70,0,-63,0,0,0,0,-72,0,-73,-71,0,-72,-63,0,-67,0,0,-72,-57,0,-65,-60,-57,-69,-62,-74,0,0,-64,-63,-61,-59,-70,-67,-61,-58,-71,-63,-67,0,-65,-70,-62,-63,-62,-62,-63,0,-62,0,-61,-59,-70,-59,-63,-58,0,-63,0,-63,-69,0,-58,-63,-71,-60,0,-65,-66,-57,-60,-63,0,-61,0,0,0,-61,-56,-64,-74,-63,-70,-71,-62,-63,-60,-69,-59,-70,-62,-63,-58,-65,0,-63,-78,-71,-65,0,0,-69,-61,-57,-64,-72,0,-63,-60,-67,-60,0,-65,0,0,-69,-63,-60,-60,0,0,-68,0,-63,-68,-65,-67,0,-60,-58,-67,-69,-64,-66,-67,-67,-65,-63,0,0,0,0,-70,-68,kitchen_location_worktop_sink,activity_prepare_tea,1563970078085,PID002A
-71,-59,-60,0,0,0,0,-60,0,0,0,-70,-59,-62,-63,-55,-67,-55,-62,-60,-58,0,0,0,-74,-66,0,0,0,-67,-67,-64,0,0,0,0,-68,0,-61,-69,-63,-69,-67,-61,-72,-70,-70,-54,-64,0,-66,-70,0,-62,0,0,0,0,-72,0,-71,-71,0,-73,-68,0,-68,-70,0,-65,-57,0,-64,-60,-57,-68,-62,-76,0,0,-63,-62,-61,-59,-70,-67,-61,-58,-71,-63,-65,0,-68,-70,-63,-70,-62,-62,-66,0,-61,0,-59,-59,-70,-59,-63,-57,0,-62,0,-63,-69,0,-58,-63,-71,-60,0,-65,-66,-58,-60,-64,0,-62,0,0,0,-61,-56,-63,-74,-63,-70,-71,-62,-63,-60,-69,-59,-70,-63,-64,-57,-65,0,-62,-78,-71,-65,0,0,-69,-61,-57,-64,-72,0,-63,-60,-67,-60,0,-65,0,0,-69,-63,-60,-60,0,0,-68,0,-63,-68,-65,-67,0,-60,-58,-67,-69,-64,-66,-67,-67,-65,-63,0,0,0,0,-70,-68,kitchen_location_worktop_sink,activity_prepare_tea,1563970079093,PID002A
-68,-71,-59,0,0,0,0,-60,0,0,0,-66,-67,-68,-66,-59,-61,-62,-61,-59,-69,0,0,0,-74,-66,0,0,0,-67,-67,-64,0,0,0,0,-68,0,-61,-69,-63,-69,-67,-61,-72,-70,-70,-54,-64,0,-66,-70,0,-62,0,0,0,0,-72,0,-71,-71,0,-73,-68,0,-68,-70,0,-65,-57,0,-64,-60,-60,-68,-58,-76,0,0,-63,-62,-61,-71,-69,-68,-60,-60,-66,-63,-65,0,-68,-70,-63,-69,-62,-62,-66,0,-61,0,-59,-59,-71,-59,-61,-57,0,-62,0,-63,-68,0,-58,-62,-70,-60,0,-65,-66,-58,-60,-64,0,-62,0,0,0,-61,-56,-63,-74,-60,-73,-71,-59,-64,-59,-69,-58,-72,-63,-64,-57,-65,0,-62,-78,-62,-60,0,0,-69,-62,-58,-64,-72,0,-63,-60,-68,-55,0,-65,0,0,-69,-63,-60,-60,0,0,-68,0,-68,-70,-65,-66,0,-57,-57,-66,-61,-61,-66,-67,-67,-65,-60,0,0,0,0,-68,-67,kitchen_location_worktop_sink,activity_prepare_tea,1563970080104,PID002A
-72,-59,-60,0,0,0,0,-60,0,0,0,-70,-60,-62,-65,-56,-67,-56,-61,-61,-59,0,0,0,-74,-66,0,0,0,-67,-67,-64,0,0,0,0,-68,0,-60,-69,-61,-69,-67,-63,-72,-70,-70,-53,-65,0,-66,-70,0,-62,0,0,0,0,-72,0,-71,-71,0,-73,-68,0,-68,-70,0,-65,-57,0,-64,-60,-57,-68,-62,-76,0,0,-63,-62,-62,-58,-69,-68,-60,-56,-71,-64,-65,0,-68,-70,-63,-69,-62,-62,-66,0,-61,0,-59,-59,-73,-59,-61,-57,0,-62,0,-63,-70,0,-58,-62,-70,-60,0,-65,-66,-58,-60,-64,0,-62,0,0,0,-61,-56,-63,-74,-60,-72,-71,-59,-64,-59,-68,-58,-71,-63,-64,-57,-65,0,-62,-78,-59,-62,0,0,-69,-62,-58,-65,-72,0,-63,-59,-67,-61,0,-65,0,0,-70,-64,-60,-59,0,0,-68,0,-62,-69,-65,-66,0,-57,-57,-66,-69,-61,-66,-63,-67,-65,-60,0,0,0,0,-70,-67,kitchen_location_worktop_sink,activity_prepare_tea,1563970081115,PID002A
-72,-59,-61,0,0,0,0,-62,0,0,0,-70,-60,-62,-65,-56,-67,-56,-63,-61,-59,0,0,0,-73,-66,0,0,0,-67,-67,-64,0,0,0,0,-68,0,-60,-69,-62,-69,-67,-63,-72,-70,-70,-53,-64,0,-66,-70,0,-63,0,0,0,0,-72,0,-73,-71,0,-74,-68,0,-68,-70,0,-65,-56,0,-64,-60,-57,-68,-62,-76,0,0,-63,-63,-62,-58,-69,-67,-60,-56,-72,-62,-65,0,-66,-69,-63,-69,-63,-62,-66,0,-62,0,-60,-58,-73,-59,-61,-58,0,-63,0,-62,-70,0,-58,-62,-70,-60,0,-65,-66,-58,-60,-65,0,-63,0,0,0,-60,-57,-63,-74,-60,-72,-71,-59,-64,-59,-68,-58,-71,-64,-63,-58,-64,0,-64,-78,-70,-62,0,0,-69,-62,-58,-65,-72,0,-63,-59,-67,-61,0,-65,0,0,-69,-64,-60,-59,0,0,-68,0,-62,-69,-65,-66,0,-57,-57,-66,-70,-61,-66,-63,-67,-65,-60,0,0,0,0,-70,-67,kitchen_location_worktop_sink,activity_prepare_tea,1563970082147,PID002A
-68,-59,-59,0,0,0,0,-62,0,0,0,-66,-66,-67,-66,-60,-63,-60,-60,-60,-68,0,0,0,-73,-66,0,0,0,-67,-67,-64,0,0,0,0,-68,0,-60,-69,-62,-69,-67,-63,-72,-70,-70,-53,-64,0,-66,-67,0,-63,0,0,0,0,-72,0,-73,-71,0,-74,-67,0,-68,-69,0,-65,-56,0,-64,-60,-58,-69,-58,-76,0,0,-63,-63,-62,-69,-68,-68,-61,-62,-67,-62,-67,0,-66,-69,-63,-69,-63,-64,-65,0,-62,0,-60,-58,-71,-59,-61,-58,0,-63,0,-62,-68,0,-59,-63,-70,-59,0,-65,-65,-58,-60,-65,0,-63,0,0,0,-60,-57,-63,-74,-62,-72,-69,-61,-60,-60,-69,-60,-70,-64,-63,-58,-64,0,-64,-78,-59,-61,0,0,-69,-62,-59,-65,-72,0,-63,-59,-67,-55,0,-65,0,0,-69,-64,-60,-59,0,0,-68,0,-68,-69,-65,-66,0,-60,-59,-66,-64,-62,-62,-68,-67,-64,-61,0,0,0,0,-70,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970083158,PID002A
-69,-59,-60,0,0,0,0,-60,0,0,0,-66,-59,-63,-66,-55,-61,-56,-62,-60,-58,0,0,0,-73,-66,0,0,0,-67,-67,-64,0,0,0,0,-68,0,-63,-69,-62,-69,-67,-63,-72,-70,-70,-60,-64,0,-66,-67,0,-63,0,0,0,0,-72,0,-73,-71,0,-74,-67,0,-68,-69,0,-65,-56,0,-64,-60,-58,-69,-62,-76,0,0,-63,-63,-59,-59,-68,-70,-62,-57,-67,-62,-67,0,-66,-69,-63,-69,-63,-64,-65,0,-62,0,-60,-58,-71,-59,-61,-58,0,-63,0,-62,-68,0,-60,-62,-71,-60,0,-65,-65,-58,-60,-65,0,-63,0,0,0,-60,-57,-63,-74,-61,-72,-71,-60,-61,-60,-69,-58,-71,-64,-63,-58,-64,0,-64,-78,-59,-60,0,0,0,-60,-58,-65,-72,0,-63,-59,-67,-61,0,0,0,0,-69,-62,-60,-61,0,0,-68,0,-63,-70,-65,-67,0,-60,-58,-67,-62,-62,-64,-65,-67,-63,-61,0,0,0,0,-70,-67,kitchen_location_worktop_sink,activity_prepare_tea,1563970084169,PID002A
-73,-59,-61,0,0,0,0,-62,0,0,0,-70,-58,-61,-64,-55,-67,-57,-63,-60,-57,0,0,0,-73,-66,0,0,0,-67,-67,-61,0,0,0,0,-68,0,-63,-69,-61,-68,-67,-62,-72,-70,-70,-59,-64,0,-66,-67,0,-63,0,0,0,0,-72,0,-73,-71,0,-73,-67,0,-68,-69,0,-65,-56,0,-67,-60,-57,-69,-60,-77,0,0,-62,-62,-61,-59,-70,-67,-62,-57,-72,-63,-67,0,-68,-70,-63,-69,-62,-64,-65,0,-62,0,-60,-59,-71,-59,-61,-58,0,-62,0,-62,-68,0,-60,-62,-71,-60,0,-65,-65,-58,-61,-64,0,-63,0,0,0,-60,-57,-64,-74,-61,-72,-71,-60,-61,-60,-69,-58,-71,-64,-64,-57,-64,0,-64,-77,-71,-65,0,0,0,-60,-58,-65,-73,0,-65,-59,-67,-61,0,0,0,0,-69,-63,-60,-59,0,0,-67,0,-62,-70,-65,-67,0,-60,-58,-67,-70,-62,-64,-67,-67,-63,-61,0,0,0,0,-70,-67,kitchen_location_worktop_sink,activity_prepare_tea,1563970085178,PID002A
-73,-59,-61,0,0,0,0,-62,0,0,0,-70,-58,-61,-64,-59,-67,-58,-60,-61,-57,0,0,0,-73,-66,0,0,0,-67,-67,-61,0,0,0,0,-68,0,-63,-69,-61,-68,-67,-62,-72,-70,-70,-59,-64,0,-66,-72,0,-62,0,0,0,0,-72,0,-73,-71,0,-73,-67,0,-67,-70,0,-64,-56,0,-64,-60,-58,-68,-60,-77,0,0,-62,-64,-61,-59,-70,-67,-61,-59,-72,-63,-65,0,-68,-70,-64,-69,-63,-63,-66,0,-60,0,-60,-60,-71,-59,-62,-58,0,-63,0,-63,-68,0,-59,-61,-71,-61,0,-62,-65,-59,-60,-63,0,-63,0,0,0,-60,-56,-65,-74,-61,-72,-71,-60,-61,-60,-69,-59,-71,-63,-62,-58,-65,0,-63,-78,-59,-65,0,0,0,-60,-57,-65,-73,0,-65,-59,-67,-56,0,0,0,0,-69,-63,-60,-59,0,0,-67,0,-62,-70,-65,-67,0,-59,-59,-67,-62,-62,-63,-67,-67,-63,-63,0,0,0,0,-70,-67,kitchen_location_worktop_sink,activity_prepare_tea,1563970086192,PID002A
-68,-72,-60,0,0,0,0,-62,0,0,0,-66,-67,-70,-66,-59,-63,-62,-60,-61,-68,0,0,0,-73,-66,0,0,0,-67,-67,-61,0,0,0,0,-68,0,-63,-69,-61,-68,-67,-62,-72,-70,-70,-59,-64,0,-66,-72,0,-62,0,0,0,0,-72,0,-73,-71,0,-73,-67,0,-67,-70,0,-64,-56,0,-64,-60,-60,-68,-57,-77,0,0,-62,-64,-61,-68,-68,-67,-59,-61,-66,-69,-65,0,-68,-70,-64,-69,-63,-63,-66,0,-60,0,-60,-60,-71,-59,-60,-58,0,-63,0,-63,-69,0,-58,-62,-70,-60,0,-65,-66,-59,-60,-63,0,-63,0,0,0,-60,-56,-65,-74,-61,-71,-71,-63,-61,-59,-68,-58,-70,-63,-62,-58,-65,0,-63,-78,-61,-61,0,0,0,-62,-58,-65,-73,0,-65,-59,-67,-55,0,0,0,0,-69,-63,-60,-59,0,0,-67,0,-68,-69,-65,-66,0,-59,-58,-67,-63,-62,-63,-67,-67,-66,-62,0,0,0,0,-69,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970087207,PID002A
-68,-60,-59,0,0,0,0,-61,0,0,0,-70,-58,-63,-64,-56,-67,-56,-61,-61,-58,0,0,0,-73,-66,0,0,0,-67,-67,-61,0,0,0,0,-67,0,-62,-69,-60,-69,-67,-62,-72,-69,-70,-59,-64,0,-66,-72,0,-62,0,0,0,0,-72,0,-73,0,0,-73,-67,0,-67,-70,0,-64,-56,0,-64,-60,-58,-68,-62,-77,0,0,-62,-64,-61,-58,-69,-67,-59,-57,-71,-69,-65,0,-68,-70,-64,-69,-63,-63,-66,0,-60,0,-60,-60,-71,-59,-60,-58,0,-63,0,-63,-69,0,-58,-62,-70,-60,0,-65,-66,-59,-60,-63,0,-63,0,0,0,-60,-56,-65,-74,-61,-72,-73,-63,-61,-59,-67,-58,-69,-63,-62,-58,-65,0,-63,-78,-70,-63,0,0,0,-62,-58,-65,-73,0,-64,-59,-67,-61,0,0,0,0,-66,-62,-60,-61,0,0,-68,0,-64,-69,-65,-67,0,-59,-58,-67,-69,-62,-63,-65,-67,-66,-62,0,0,0,0,-68,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970088221,PID002A
-72,-58,-59,0,0,0,0,-61,0,0,0,-70,-60,-62,-62,-55,-67,-56,-61,-61,-58,0,0,0,-72,-66,0,0,0,-67,-67,-64,0,0,0,0,-67,0,-61,-69,-62,-68,-67,-65,-73,-70,-71,-59,-64,0,-68,-71,0,-63,0,0,0,0,0,0,-73,0,0,-73,-67,0,-69,-70,0,-64,-57,0,-64,-60,-58,-68,-61,-77,0,0,-63,-62,-61,-59,-69,-67,-59,-56,-73,-63,-65,0,-68,-70,-63,-69,-61,-64,-66,0,-62,0,-60,-60,-71,-59,-60,-57,0,-62,0,-62,-69,0,-58,-62,-70,-60,0,-65,-66,-58,-62,-65,0,-62,0,0,0,-60,-56,-64,-74,-61,-72,-73,-63,-61,-59,-67,-58,-69,-62,-63,-57,-65,0,-63,-78,-70,-65,0,0,0,-62,-58,-65,-72,0,-67,-59,-67,-61,0,0,0,0,-69,-62,-60,-59,0,0,-68,0,-63,-69,-65,-67,0,-59,-58,-67,-70,-62,-63,-65,-67,-66,-62,0,0,0,0,-70,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970089229,PID002A
-67,-70,-58,0,0,0,0,-61,0,0,0,-65,-67,-70,-66,-60,-61,-60,-61,-59,-70,0,0,0,-72,-66,0,0,0,-67,-67,-64,0,0,0,0,-67,0,-61,-69,-62,-68,-67,-65,-73,-70,-71,-59,-64,0,-68,-69,0,-63,0,0,0,0,0,0,-73,0,0,-73,-68,0,-69,-70,0,-64,-57,0,-64,-60,-60,-69,-57,-77,0,0,-63,-62,-61,-69,-68,-68,-60,-60,-67,-70,-65,0,-68,-70,-63,-69,-61,-64,-64,0,-62,0,-60,-60,-71,-59,-63,-57,0,-62,0,-62,-68,0,-59,-63,-70,-61,0,-65,-65,-58,-62,-65,0,-62,0,0,0,-60,-56,-64,-74,-59,-72,-70,-60,-61,-59,-69,-59,-70,-62,-63,-57,-65,0,-63,-78,-61,-65,0,0,0,-61,-57,-65,-72,0,-67,-59,-67,-56,0,0,0,0,-69,-62,-60,-59,0,0,-68,0,-68,-68,-65,-66,0,-59,-59,-67,-64,-63,-66,-68,-67,-65,-62,0,0,0,0,-69,-67,kitchen_location_worktop_sink,activity_prepare_tea,1563970090245,PID002A
-71,-59,-61,0,0,0,0,-61,0,0,0,-70,-60,-61,-62,-55,-68,-56,-61,-61,-57,0,0,0,-72,-66,0,0,0,-67,-67,-63,0,0,0,0,-68,0,-62,-70,-63,-69,-67,-61,-73,-70,-70,-54,-64,0,-68,-69,0,-63,0,0,0,0,0,0,-73,0,0,-73,-68,0,-69,-70,0,-64,-57,0,-64,-60,-58,-69,-61,-77,0,0,-63,-62,-61,-60,-70,-63,-60,-57,-73,-63,-65,0,-68,-70,-63,-69,-61,-64,-64,0,-62,0,-60,-60,-70,-59,-61,-57,0,-62,0,-62,-69,0,-59,-62,-70,-61,0,-63,-66,-58,-62,-65,0,-62,0,0,0,-60,-56,-64,-74,-60,-71,-70,-63,-61,-59,-68,-59,-69,-62,-63,-57,-65,0,-63,-78,-71,-65,0,0,0,-60,-58,-65,-72,0,-67,-57,-66,-61,0,0,0,0,-69,-62,-59,-61,0,0,-67,0,-64,-69,-65,-66,0,-58,-58,-65,-61,-61,-66,-64,-67,-66,-60,0,0,0,0,-69,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970091254,PID002A
-72,-59,-60,0,0,0,0,-61,0,0,0,-70,-59,-64,-64,-55,-67,-56,-61,-61,-57,0,0,0,-72,0,0,0,0,-67,-67,-61,0,0,0,0,-68,0,-62,-69,-62,-69,-67,-63,-72,-70,-70,-58,-64,0,-68,-69,0,-62,0,0,0,0,0,0,-73,0,0,-73,-68,0,-69,-70,0,-64,-56,0,-65,-59,-57,-69,-61,-77,0,0,-62,-63,-61,-59,-70,-67,-60,-57,-72,-62,-65,0,-68,-70,-64,-69,-62,-64,-64,0,-62,0,-60,-60,-70,-59,-61,-57,0,-62,0,-63,-69,0,-59,-62,-70,-61,0,-63,-66,-58,-60,-65,0,-62,0,0,0,-59,-56,-64,-74,-60,-71,-70,-63,-61,-59,-68,-59,-69,-63,-64,-58,-65,0,-63,-78,-72,-65,0,0,0,-60,-58,-65,-72,0,-67,-59,-66,-61,0,0,0,0,-69,-63,-60,-59,0,0,-68,0,-61,-69,-65,-66,0,-58,-58,-65,-70,-61,-66,-64,-67,-66,-60,0,0,0,0,-71,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970092262,PID002A
-72,-59,-60,0,0,0,0,-61,0,0,0,-70,-59,-64,-64,-55,-67,-60,-61,-61,-57,0,0,0,-73,0,0,0,0,-67,-67,-61,0,0,0,0,-68,0,-62,-69,-62,-69,-67,-63,-72,-70,-70,-58,-64,0,-66,-69,0,-63,0,0,0,0,0,0,-71,-72,0,-73,-67,0,-67,-69,0,-64,-56,0,-66,-61,-59,-68,-59,-77,0,0,-63,-63,-61,-59,-70,-67,-60,-57,-72,-62,-65,0,-66,-70,-64,-69,-62,-63,-65,0,-62,0,-60,-59,-70,-59,-61,-58,0,-61,0,-61,-69,0,-59,-62,-70,-61,0,-63,-66,-58,-61,-63,0,-63,0,0,0,-60,-56,-63,-74,-60,-71,-70,-60,-61,-59,-68,-59,-69,-62,-65,-58,-64,0,-61,-77,-72,-65,0,0,0,-62,-57,-65,-72,0,-67,-59,-66,-56,0,0,0,0,-69,-63,-60,-59,0,0,-68,0,-61,-69,-65,-66,0,-58,-58,-65,-70,-61,-66,-64,-67,-66,-61,0,0,0,0,-71,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970093279,PID002A
-66,-70,-59,0,0,0,0,-61,0,0,0,-65,-67,-69,-66,-60,-59,-58,-59,-59,-69,0,0,0,-73,0,0,0,0,-67,-67,-61,0,0,0,0,-68,0,-62,-69,-62,-69,-67,-63,-72,-70,-70,-58,-64,0,-66,-69,0,-63,0,0,0,0,0,0,-71,-72,0,-73,-67,0,-67,-69,0,-64,-56,0,-66,-61,-59,-68,-59,-77,0,0,-63,-63,-61,-69,-67,-68,-62,-60,-66,-62,-65,0,-66,-70,-64,-69,-62,-63,-65,0,-62,0,-60,-59,-72,-59,-63,-58,0,-61,0,-61,-68,0,-60,-61,-72,-60,0,-65,-66,-58,-61,-63,0,-63,0,0,0,-60,-56,-63,-73,-59,-72,-69,-62,-61,-61,-70,-59,-71,-62,-65,-58,-64,0,-61,-77,-61,-60,0,0,0,-62,-59,-65,-72,0,-67,-59,-67,-55,0,0,0,0,-69,-63,-60,-59,0,0,-68,0,-68,-69,-65,-66,0,-59,-59,-67,-63,-62,-66,-67,-67,-65,-60,0,0,0,0,-70,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970094298,PID002A
-72,-60,-59,0,0,0,0,-61,0,0,0,-70,-59,-63,-63,-56,-67,-57,-61,-61,-57,0,0,0,-73,0,0,0,0,-67,-67,-62,0,0,0,0,-68,0,-63,-69,-61,-69,-67,-63,-72,-70,-70,-60,-64,0,-66,-69,0,-63,0,0,0,0,0,0,-71,-72,0,-73,-67,0,-67,-69,0,-64,-56,0,-66,-61,-57,-68,-62,-77,0,0,-63,-63,-59,-60,-69,-67,-62,-57,-72,-65,-65,0,-66,-70,-64,-69,-62,-63,-65,0,-62,0,-60,-59,-70,-59,-63,-58,0,-61,0,-61,-68,0,-60,-61,-71,-60,0,-65,-66,-58,-61,-63,0,-63,0,0,0,-60,-56,-63,-73,-59,-72,-70,-62,-61,-61,-67,-59,-69,-62,-65,-58,-64,0,-61,-77,-59,-63,0,0,0,-62,-59,-65,-72,0,-64,-59,-67,-61,0,0,0,0,-69,-62,-59,-61,0,0,-68,0,-61,-69,-65,-66,0,-59,-59,-67,-70,-62,-66,-64,-67,-65,-60,0,0,0,0,-70,-66,kitchen_location_worktop_sink,activity_prepare_tea,1563970095318,PID002A
